year,month,monthly_anomaly,monthly_unc,annual_anomaly,annual_unc,5y_anomaly,5y_unc,10y_anomaly,10y_unc,20y_anomaly,20y_unc
1984,1,3.521,0.209,0.240,0.087,0.256,0.048,0.083,0.026,0.368,0.011
1984,2,0.463,0.318,0.190,0.081,0.266,0.048,0.156,0.026,0.345,0.011
1984,3,-0.076,0.365,0.091,0.075,0.222,0.049,0.188,0.025,0.340,0.010
1984,4,0.653,0.228,0.236,0.080,0.217,0.050,0.209,0.025,0.346,0.011
1984,5,0.576,0.203,0.310,0.089,0.241,0.047,0.201,0.023,0.351,0.011
1984,6,-2.182,0.350,0.306,0.096,0.301,0.051,0.175,0.022,0.355,0.012
1984,7,-1.439,0.350,-0.411,0.092,0.184,0.050,0.203,0.022,0.376,0.012
1984,8,0.208,0.282,-0.945,0.088,0.192,0.047,0.213,0.022,0.377,0.012
1984,9,0.069,0.168,-0.884,0.079,0.073,0.042,0.221,0.021,0.381,0.013
1984,10,2.221,0.316,-0.905,0.073,0.102,0.045,0.248,0.019,0.383,0.014
1984,11,-0.182,0.214,-0.801,0.064,0.071,0.047,0.240,0.019,0.383,0.014
1984,12,-0.165,0.233,-0.763,0.085,0.067,0.045,0.236,0.018,0.377,0.015
1985,1,-5.077,0.168,-0.679,0.069,0.057,0.045,0.299,0.020,0.360,0.016
1985,2,-5.945,0.219,-0.630,0.067,0.010,0.047,0.351,0.021,0.376,0.017
1985,3,0.649,0.194,-0.719,0.054,-0.027,0.047,0.405,0.022,0.368,0.016
1985,4,0.410,0.144,-0.853,0.078,-0.035,0.047,0.420,0.022,0.369,0.016
1985,5,1.825,0.152,-1.031,0.079,-0.046,0.047,0.448,0.021,0.361,0.016
1985,6,-1.728,0.330,-0.809,0.064,-0.063,0.046,0.452,0.022,0.364,0.016
1985,7,-0.429,0.124,-0.234,0.072,-0.091,0.048,0.456,0.022,0.369,0.017
1985,8,0.787,0.218,-0.290,0.077,-0.030,0.048,0.467,0.024,0.369,0.018
1985,9,-0.998,0.214,-0.362,0.063,-0.074,0.047,0.454,0.025,0.356,0.018
1985,10,0.620,0.399,-0.324,0.061,-0.111,0.048,0.460,0.026,0.365,0.017
1985,11,-2.322,0.280,-0.304,0.066,-0.124,0.043,0.481,0.023,0.362,0.017
1985,12,2.504,0.239,-0.168,0.047,-0.123,0.043,0.488,0.024,0.344,0.019
1986,1,1.815,0.377,-0.124,0.047,-0.123,0.044,0.520,0.025,0.333,0.020
1986,2,-6.613,0.153,-0.173,0.049,-0.131,0.042,0.497,0.025,0.325,0.019
1986,3,-0.210,0.415,-0.278,0.070,-0.145,0.041,0.495,0.025,0.321,0.019
1986,4,0.855,0.182,-0.302,0.065,-0.165,0.041,0.504,0.023,0.323,0.019
1986,5,2.076,0.250,0.031,0.068,-0.208,0.038,0.474,0.023,0.331,0.019
1986,6,-0.100,0.235,-0.119,0.062,-0.188,0.038,0.456,0.022,0.335,0.019
1986,7,0.099,0.278,-0.907,0.062,-0.157,0.039,0.464,0.021,0.326,0.019
1986,8,0.196,0.226,-0.312,0.061,-0.058,0.038,0.474,0.020,0.337,0.018
1986,9,-2.251,0.207,-0.658,0.070,0.016,0.035,0.479,0.020,0.327,0.019
1986,10,0.325,0.282,-0.705,0.090,0.029,0.036,0.471,0.020,0.333,0.019
1986,11,1.674,0.174,-0.967,0.096,0.034,0.034,0.474,0.019,0.338,0.019
1986,12,0.701,0.178,-1.021,0.101,0.054,0.037,0.498,0.021,0.325,0.020
1987,1,-7.635,0.269,-1.021,0.080,0.088,0.033,0.527,0.022,0.316,0.020
1987,2,0.522,0.186,-1.165,0.076,0.098,0.032,0.559,0.023,0.322,0.020
1987,3,-4.357,0.093,-0.992,0.080,0.117,0.031,0.553,0.022,0.314,0.020
1987,4,0.294,0.394,-0.998,0.058,0.112,0.032,0.565,0.022,0.308,0.020
1987,5,-1.076,0.211,-1.085,0.045,0.084,0.032,0.564,0.022,0.308,0.019
1987,6,-0.747,0.134,-1.018,0.045,0.118,0.028,0.580,0.020,0.310,0.020
1987,7,0.096,0.361,0.042,0.058,0.292,0.025,0.588,0.020,0.315,0.020
1987,8,-1.532,0.272,0.273,0.075,0.517,0.027,0.607,0.020,0.328,0.019
1987,9,-0.164,0.122,0.607,0.077,0.589,0.030,0.588,0.020,0.336,0.019
1987,10,0.245,0.162,0.579,0.062,0.592,0.031,0.562,0.020,0.325,0.019
1987,11,0.629,0.252,0.820,0.051,0.575,0.031,0.554,0.021,0.316,0.019
1987,12,1.507,0.203,0.859,0.056,0.601,0.031,0.537,0.023,0.318,0.019
1988,1,5.083,0.368,0.967,0.063,0.591,0.033,0.511,0.024,0.329,0.020
1988,2,3.298,0.254,1.124,0.057,0.585,0.035,0.526,0.025,0.358,0.020
1988,3,-0.344,0.111,1.171,0.063,0.568,0.040,0.505,0.025,0.349,0.019
1988,4,-0.049,0.150,1.093,0.071,0.572,0.042,0.496,0.025,0.363,0.020
1988,5,1.821,0.249,0.736,0.078,0.632,0.041,0.503,0.024,0.373,0.020
1988,6,-0.283,0.347,0.700,0.090,0.601,0.039,0.495,0.024,0.382,0.021
1988,7,1.396,0.259,0.725,0.098,0.634,0.038,0.473,0.024,0.387,0.020
1988,8,0.353,0.230,0.983,0.091,0.722,0.036,0.459,0.025,0.388,0.021
1988,9,0.391,0.152,1.379,0.087,0.774,0.035,0.437,0.025,0.397,0.020
1988,10,-0.681,0.388,1.502,0.102,0.757,0.036,0.433,0.027,0.393,0.020
1988,11,-3.659,0.328,1.421,0.100,0.681,0.037,0.402,0.028,0.369,0.020
1988,12,1.076,0.279,1.363,0.112,0.658,0.040,0.426,0.028,0.378,0.020
1989,1,5.380,0.263,1.294,0.123,0.673,0.038,0.444,0.029,0.406,0.020
1989,2,6.393,0.157,1.333,0.118,0.683,0.038,0.440,0.030,0.422,0.021
1989,3,4.408,0.204,1.404,0.119,0.736,0.039,0.461,0.030,0.432,0.021
1989,4,1.428,0.341,1.618,0.095,0.725,0.041,0.466,0.030,0.444,0.022
1989,5,0.846,0.177,1.770,0.089,0.707,0.045,0.459,0.030,0.437,0.021
1989,6,-0.979,0.326,1.837,0.082,0.695,0.047,0.471,0.030,0.432,0.022
1989,7,0.578,0.236,1.837,0.079,0.871,0.047,0.510,0.030,0.453,0.021
1989,8,0.815,0.124,1.932,0.086,0.926,0.047,0.519,0.032,0.455,0.022
1989,9,1.245,0.154,1.976,0.082,1.033,0.048,0.530,0.032,0.466,0.022
1989,10,1.890,0.157,1.909,0.073,1.027,0.052,0.498,0.033,0.471,0.022
1989,11,-1.837,0.262,1.905,0.079,1.057,0.052,0.506,0.034,0.471,0.022
1989,12,1.872,0.203,1.973,0.074,1.094,0.051,0.525,0.034,0.468,0.023
1990,1,5.385,0.288,1.838,0.078,1.120,0.051,0.584,0.034,0.486,0.024
1990,2,7.532,0.199,1.807,0.087,1.205,0.052,0.682,0.034,0.501,0.023
1990,3,4.941,0.222,1.536,0.107,1.203,0.051,0.688,0.034,0.516,0.024
1990,4,0.616,0.252,1.448,0.105,1.158,0.051,0.686,0.034,0.538,0.024
1990,5,0.799,0.262,1.708,0.089,1.155,0.050,0.669,0.034,0.559,0.024
1990,6,-0.156,0.334,1.608,0.085,1.137,0.055,0.684,0.035,0.564,0.023
1990,7,-1.050,0.260,1.473,0.084,1.113,0.058,0.705,0.035,0.564,0.024
1990,8,0.447,0.246,0.735,0.081,1.081,0.059,0.707,0.035,0.571,0.024
1990,9,-2.004,0.360,0.563,0.074,1.083,0.060,0.713,0.035,0.568,0.024
1990,10,0.827,0.088,0.500,0.061,1.103,0.059,0.725,0.037,0.581,0.024
1990,11,1.285,0.345,0.225,0.056,1.129,0.056,0.721,0.037,0.600,0.024
1990,12,0.671,0.220,0.116,0.063,1.114,0.057,0.671,0.038,0.613,0.026
1991,1,3.766,0.318,0.285,0.063,1.069,0.059,0.641,0.040,0.627,0.028
1991,2,-1.326,0.207,0.315,0.060,1.049,0.058,0.673,0.040,0.630,0.028
1991,3,2.880,0.199,0.562,0.062,1.020,0.058,0.650,0.039,0.621,0.028
1991,4,-0.137,0.126,0.462,0.064,1.030,0.056,0.647,0.041,0.628,0.028
1991,5,-2.504,0.252,0.408,0.054,1.012,0.054,0.641,0.042,0.629,0.029
1991,6,-1.457,0.204,0.348,0.053,1.040,0.054,0.641,0.042,0.619,0.028
1991,7,0.973,0.284,0.278,0.054,1.044,0.054,0.626,0.043,0.628,0.028
1991,8,0.804,0.146,0.707,0.058,0.939,0.057,0.633,0.043,0.637,0.028
1991,9,0.968,0.158,0.640,0.057,0.906,0.057,0.628,0.044,0.631,0.029
1991,10,-0.375,0.097,0.644,0.064,0.903,0.055,0.632,0.044,0.640,0.028
1991,11,0.630,0.253,0.912,0.067,0.885,0.055,0.638,0.045,0.636,0.028
1991,12,-0.052,0.144,1.157,0.059,0.888,0.055,0.600,0.046,0.637,0.029
1992,1,2.937,0.248,1.217,0.059,0.933,0.057,0.659,0.046,0.652,0.029
1992,2,3.817,0.243,1.446,0.057,0.941,0.057,0.690,0.047,0.678,0.030
1992,3,2.081,0.178,1.340,0.060,0.942,0.058,0.740,0.048,0.679,0.029
1992,4,-0.095,0.251,1.171,0.065,0.885,0.058,0.717,0.049,0.689,0.029
1992,5,0.716,0.225,1.152,0.065,0.928,0.059,0.730,0.050,0.702,0.029
1992,6,1.475,0.194,1.192,0.077,0.931,0.059,0.738,0.051,0.707,0.028
1992,7,1.696,0.194,1.254,0.089,0.876,0.060,0.737,0.050,0.713,0.028
1992,8,3.549,0.235,1.050,0.090,0.847,0.060,0.766,0.049,0.721,0.028
1992,9,-0.306,0.109,0.857,0.088,0.787,0.060,0.768,0.050,0.712,0.028
1992,10,-2.403,0.196,0.961,0.083,0.781,0.059,0.751,0.051,0.704,0.028
1992,11,0.412,0.242,1.184,0.070,0.764,0.058,0.744,0.050,0.702,0.029
1992,12,0.422,0.316,0.963,0.071,0.767,0.059,0.740,0.052,0.675,0.029
1993,1,3.678,0.358,0.710,0.064,0.819,0.061,0.737,0.053,0.650,0.029
1993,2,1.375,0.263,0.344,0.075,0.828,0.063,0.758,0.053,0.644,0.030
1993,3,-0.235,0.146,0.259,0.071,0.857,0.063,0.765,0.053,0.638,0.030
1993,4,1.151,0.128,0.452,0.075,0.878,0.063,0.784,0.052,0.627,0.030
1993,5,3.390,0.276,0.022,0.073,0.811,0.060,0.781,0.053,0.628,0.029
1993,6,-1.177,0.232,0.215,0.065,0.741,0.059,0.791,0.054,0.635,0.029
1993,7,-1.340,0.191,0.381,0.065,0.647,0.058,0.776,0.054,0.636,0.029
1993,8,-0.845,0.193,0.272,0.073,0.624,0.058,0.767,0.054,0.640,0.029
1993,9,-1.316,0.208,0.493,0.076,0.527,0.058,0.764,0.053,0.637,0.029
1993,10,-0.097,0.202,0.502,0.082,0.536,0.058,0.765,0.052,0.623,0.029
1993,11,-4.745,0.250,0.198,0.095,0.600,0.060,0.760,0.051,0.636,0.029
1993,12,2.744,0.378,0.229,0.095,0.623,0.059,0.742,0.052,0.646,0.029
1994,1,5.663,0.237,0.616,0.116,0.579,0.061,0.729,0.051,0.627,0.029
1994,2,0.065,0.211,0.791,0.110,0.582,0.062,0.687,0.052,0.636,0.030
1994,3,2.421,0.214,1.012,0.116,0.519,0.064,0.675,0.052,0.644,0.030
1994,4,1.264,0.182,0.894,0.114,0.540,0.064,0.680,0.050,0.646,0.029
1994,5,-0.264,0.264,1.352,0.117,0.568,0.062,0.673,0.049,0.641,0.029
1994,6,-0.802,0.241,1.292,0.115,0.505,0.062,0.688,0.048,0.647,0.027
1994,7,3.302,0.347,0.997,0.115,0.446,0.060,0.702,0.048,0.651,0.027
1994,8,1.262,0.117,1.470,0.105,0.455,0.060,0.698,0.048,0.657,0.028
1994,9,1.327,0.161,1.382,0.095,0.446,0.060,0.710,0.048,0.658,0.027
1994,10,-1.512,0.187,1.297,0.084,0.407,0.060,0.695,0.048,0.655,0.027
1994,11,0.755,0.219,1.300,0.077,0.404,0.061,0.702,0.048,0.657,0.027
1994,12,2.028,0.194,1.368,0.068,0.383,0.063,0.700,0.048,0.668,0.027
1995,1,2.116,0.182,1.265,0.072,0.354,0.062,0.674,0.048,0.707,0.027
1995,2,5.745,0.200,1.245,0.078,0.328,0.063,0.652,0.048,0.731,0.028
1995,3,1.360,0.179,1.112,0.078,0.333,0.065,0.627,0.048,0.723,0.028
1995,4,0.243,0.182,1.409,0.070,0.343,0.066,0.657,0.048,0.726,0.028
1995,5,-0.222,0.154,1.120,0.072,0.333,0.063,0.669,0.047,0.721,0.029
1995,6,0.010,0.183,0.656,0.065,0.344,0.063,0.675,0.048,0.725,0.029
1995,7,2.072,0.210,0.328,0.068,0.360,0.062,0.672,0.050,0.734,0.029
1995,8,1.017,0.131,-0.377,0.073,0.435,0.061,0.675,0.051,0.730,0.029
1995,9,-0.273,0.164,-0.737,0.069,0.446,0.061,0.682,0.051,0.742,0.029
1995,10,2.063,0.181,-0.722,0.078,0.465,0.061,0.702,0.051,0.745,0.029
1995,11,-2.721,0.218,-0.592,0.071,0.432,0.064,0.719,0.049,0.755,0.028
1995,12,-3.533,0.234,-0.599,0.067,0.467,0.063,0.738,0.048,0.746,0.028
1996,1,-1.825,0.265,-0.910,0.078,0.484,0.064,0.734,0.048,0.725,0.029
1996,2,-2.714,0.248,-0.914,0.079,0.485,0.063,0.764,0.048,0.751,0.029
1996,3,-2.960,0.126,-1.127,0.082,0.507,0.064,0.747,0.049,0.743,0.029
1996,4,0.420,0.202,-1.225,0.077,0.501,0.063,0.753,0.049,0.744,0.030
1996,5,1.341,0.252,-0.807,0.069,0.508,0.060,0.785,0.049,0.739,0.030
1996,6,-0.077,0.138,-0.831,0.066,0.444,0.058,0.782,0.049,0.742,0.031
1996,7,-1.661,0.286,-0.727,0.060,0.414,0.057,0.792,0.049,0.759,0.030
1996,8,0.978,0.097,-0.140,0.055,0.436,0.055,0.800,0.049,0.760,0.030
1996,9,-2.835,0.138,0.237,0.059,0.445,0.054,0.782,0.050,0.780,0.030
1996,10,0.885,0.114,-0.001,0.065,0.456,0.051,0.809,0.050,0.789,0.030
1996,11,2.304,0.099,-0.068,0.070,0.461,0.048,0.798,0.049,0.793,0.030
1996,12,-3.827,0.189,-0.047,0.083,0.489,0.047,0.776,0.048,0.811,0.030
1997,1,-0.575,0.190,0.089,0.072,0.470,0.046,0.777,0.048,0.872,0.029
1997,2,4.322,0.158,0.172,0.077,0.455,0.046,0.798,0.048,0.880,0.030
1997,3,1.569,0.166,0.408,0.080,0.478,0.045,0.806,0.048,0.918,0.030
1997,4,-2.432,0.221,0.185,0.081,0.505,0.044,0.813,0.046,0.923,0.030
1997,5,0.536,0.206,-0.024,0.078,0.475,0.044,0.840,0.046,0.938,0.030
1997,6,0.178,0.203,0.386,0.078,0.468,0.044,0.833,0.045,0.950,0.030
1997,7,-0.034,0.152,0.821,0.083,0.471,0.043,0.838,0.044,0.952,0.029
1997,8,1.978,0.210,0.950,0.082,0.457,0.043,0.834,0.045,0.965,0.029
1997,9,-0.004,0.221,0.857,0.079,0.467,0.044,0.836,0.045,0.964,0.028
1997,10,-1.794,0.170,1.247,0.082,0.532,0.045,0.846,0.045,0.961,0.028
1997,11,-0.210,0.195,1.323,0.078,0.574,0.044,0.850,0.043,0.952,0.028
1997,12,1.099,0.257,1.383,0.078,0.584,0.045,0.812,0.043,0.952,0.028
1998,1,4.646,0.232,1.359,0.083,0.526,0.047,0.790,0.042,0.951,0.028
1998,2,5.872,0.276,1.130,0.090,0.522,0.049,0.763,0.041,0.961,0.028
1998,3,0.450,0.193,1.130,0.087,0.507,0.048,0.771,0.041,0.971,0.029
1998,4,2.247,0.236,1.241,0.088,0.527,0.047,0.758,0.041,0.976,0.029
1998,5,1.446,0.270,0.898,0.084,0.628,0.046,0.752,0.041,0.972,0.029
1998,6,0.897,0.205,0.718,0.077,0.735,0.045,0.774,0.040,0.978,0.030
1998,7,-0.325,0.198,0.653,0.069,0.820,0.044,0.800,0.042,0.976,0.030
1998,8,-0.761,0.193,0.276,0.067,0.903,0.044,0.821,0.041,0.979,0.030
1998,9,-0.013,0.115,0.487,0.067,0.968,0.045,0.837,0.041,0.975,0.030
1998,10,-0.453,0.173,0.461,0.053,0.969,0.046,0.814,0.039,0.983,0.029
1998,11,-4.324,0.205,0.340,0.048,0.969,0.046,0.870,0.038,1.005,0.030
1998,12,-1.068,0.184,0.339,0.047,0.942,0.047,0.866,0.037,1.010,0.030
1999,1,3.865,0.137,0.548,0.049,1.005,0.047,0.810,0.037,0.991,0.030
1999,2,1.350,0.197,0.642,0.041,1.018,0.046,0.832,0.037,0.972,0.030
1999,3,2.978,0.164,0.870,0.040,1.046,0.045,0.827,0.036,0.959,0.030
1999,4,1.939,0.159,0.914,0.039,1.078,0.046,0.825,0.035,0.966,0.030
1999,5,-0.008,0.240,1.188,0.041,1.027,0.046,0.823,0.034,0.965,0.030
1999,6,0.891,0.188,1.412,0.038,1.046,0.045,0.822,0.033,0.966,0.030
1999,7,2.185,0.144,1.280,0.044,1.107,0.045,0.793,0.032,0.970,0.031
1999,8,0.365,0.151,1.576,0.041,1.140,0.046,0.796,0.031,0.972,0.030
1999,9,2.722,0.165,1.492,0.040,1.165,0.046,0.786,0.030,0.973,0.031
1999,10,0.069,0.214,1.677,0.049,1.219,0.045,0.811,0.029,0.960,0.030
1999,11,-1.036,0.203,1.867,0.048,1.275,0.044,0.808,0.029,0.978,0.030
1999,12,1.624,0.189,1.842,0.045,1.284,0.042,0.812,0.029,0.970,0.030
2000,1,2.284,0.178,1.542,0.048,1.323,0.043,0.830,0.029,0.933,0.030
2000,2,4.894,0.225,1.578,0.050,1.341,0.043,0.780,0.030,0.905,0.030
2000,3,1.970,0.164,1.252,0.047,1.340,0.044,0.757,0.031,0.890,0.030
2000,4,4.166,0.130,1.521,0.046,1.349,0.042,0.765,0.032,0.892,0.031
2000,5,2.272,0.296,1.885,0.043,1.368,0.042,0.772,0.032,0.889,0.031
2000,6,0.590,0.276,1.989,0.046,1.281,0.042,0.766,0.032,0.892,0.032
2000,7,-1.413,0.187,2.071,0.050,1.219,0.041,0.763,0.033,0.910,0.032
2000,8,0.799,0.188,1.854,0.055,1.090,0.041,0.754,0.033,0.916,0.033
2000,9,-1.193,0.073,1.767,0.060,1.095,0.042,0.772,0.034,0.920,0.033
2000,10,3.291,0.140,1.461,0.063,1.051,0.041,0.766,0.034,0.907,0.032
2000,11,3.332,0.153,1.382,0.063,1.072,0.041,0.788,0.032,0.911,0.032
2000,12,2.870,0.126,1.190,0.066,1.081,0.041,0.822,0.030,0.890,0.032
2001,1,3.276,0.259,1.485,0.066,1.116,0.041,0.810,0.029,0.887,0.032
2001,2,2.288,0.232,1.565,0.056,1.158,0.039,0.830,0.029,0.888,0.032
2001,3,0.927,0.172,1.568,0.058,1.167,0.039,0.837,0.029,0.882,0.033
2001,4,0.489,0.135,1.531,0.059,1.127,0.036,0.842,0.029,0.895,0.033
2001,5,1.323,0.243,1.190,0.053,1.233,0.036,0.837,0.031,0.910,0.033
2001,6,-1.706,0.188,0.727,0.052,1.287,0.035,0.844,0.031,0.923,0.033
2001,7,2.122,0.173,0.712,0.049,1.205,0.038,0.893,0.031,0.921,0.033
2001,8,1.759,0.134,1.046,0.047,1.228,0.041,0.887,0.032,0.923,0.034
2001,9,-1.153,0.071,1.224,0.047,1.208,0.041,0.933,0.032,0.926,0.034
2001,10,2.847,0.129,1.251,0.038,1.195,0.041,0.945,0.031,0.929,0.033
2001,11,-0.764,0.149,1.462,0.041,1.184,0.040,0.948,0.031,0.926,0.033
2001,12,-2.685,0.125,1.666,0.041,1.156,0.039,1.022,0.030,0.941,0.033
2002,1,3.097,0.201,1.681,0.043,1.115,0.039,1.085,0.029,0.941,0.033
2002,2,6.301,0.194,1.789,0.049,1.136,0.038,1.069,0.030,0.911,0.033
2002,3,3.052,0.181,1.880,0.054,1.093,0.038,1.096,0.031,0.916,0.033
2002,4,0.824,0.172,1.537,0.055,1.118,0.037,1.130,0.032,0.922,0.033
2002,5,3.850,0.200,1.680,0.062,1.142,0.036,1.145,0.032,0.928,0.033
2002,6,0.747,0.237,1.560,0.066,1.155,0.036,1.161,0.033,0.922,0.034
2002,7,2.295,0.162,1.381,0.072,1.189,0.035,1.167,0.035,0.923,0.034
2002,8,3.062,0.127,0.699,0.078,1.103,0.036,1.163,0.035,0.914,0.035
2002,9,-0.069,0.143,0.509,0.080,1.048,0.036,1.160,0.034,0.920,0.035
2002,10,-1.271,0.143,0.406,0.079,0.997,0.036,1.171,0.035,0.930,0.036
2002,11,0.958,0.149,0.312,0.079,0.969,0.036,1.161,0.034,0.937,0.036
2002,12,-4.126,0.199,0.366,0.075,0.949,0.036,1.163,0.034,0.929,0.036
2003,1,0.948,0.213,0.322,0.068,1.000,0.036,1.165,0.034,0.916,0.036
2003,2,-1.884,0.194,0.214,0.061,0.986,0.038,1.163,0.035,0.919,0.036
2003,3,0.768,0.216,0.264,0.054,1.038,0.038,1.178,0.035,0.906,0.036
2003,4,-0.409,0.147,0.132,0.048,1.004,0.039,1.169,0.035,0.902,0.036
2003,5,2.724,0.193,0.223,0.041,0.948,0.039,1.163,0.036,0.897,0.036
2003,6,1.400,0.178,0.748,0.031,0.909,0.038,1.165,0.038,0.907,0.036
2003,7,1.767,0.214,0.583,0.038,0.801,0.040,1.175,0.038,0.918,0.035
2003,8,1.758,0.126,0.963,0.045,0.756,0.040,1.191,0.038,0.928,0.035
2003,9,0.538,0.131,1.051,0.044,0.706,0.040,1.186,0.038,0.929,0.036
2003,10,-2.858,0.216,1.178,0.039,0.714,0.041,1.200,0.038,0.936,0.035
2003,11,2.048,0.193,0.900,0.037,0.705,0.040,1.251,0.038,0.964,0.035
2003,12,2.179,0.182,0.713,0.039,0.746,0.040,1.278,0.039,0.967,0.035
2004,1,-1.040,0.312,0.545,0.052,0.781,0.041,1.253,0.040,0.951,0.036
2004,2,2.683,0.213,0.533,0.049,0.756,0.041,1.257,0.041,0.972,0.036
2004,3,1.828,0.224,0.502,0.064,0.820,0.041,1.242,0.041,0.982,0.036
2004,4,1.115,0.197,0.869,0.065,0.812,0.041,1.253,0.041,0.988,0.036
2004,5,-0.622,0.214,0.731,0.059,0.870,0.043,1.258,0.043,0.993,0.036
2004,6,-0.833,0.178,0.751,0.065,0.997,0.044,1.244,0.044,0.994,0.036
2004,7,-0.252,0.171,1.201,0.067,1.062,0.045,1.238,0.045,0.992,0.036
2004,8,1.615,0.118,0.950,0.065,0.998,0.047,1.245,0.044,0.989,0.036
2004,9,0.162,0.247,0.689,0.065,1.026,0.047,1.236,0.045,0.989,0.036
2004,10,1.544,0.138,0.691,0.068,1.040,0.046,1.225,0.044,1.002,0.036
2004,11,0.391,0.154,0.792,0.071,1.016,0.047,1.254,0.044,1.007,0.036
2004,12,2.425,0.127,0.810,0.070,1.038,0.048,1.240,0.045,1.007,0.037
2005,1,4.354,0.128,0.969,0.064,1.012,0.048,1.192,0.045,1.018,0.037
2005,2,-0.323,0.157,0.829,0.072,0.985,0.046,1.157,0.046,1.009,0.037
2005,3,-1.310,0.269,0.975,0.073,0.980,0.043,1.154,0.047,1.017,0.038
2005,4,1.137,0.229,0.954,0.075,0.994,0.046,1.127,0.047,1.018,0.038
2005,5,0.599,0.185,0.916,0.068,0.954,0.046,1.109,0.048,1.019,0.038
2005,6,-0.625,0.149,0.760,0.060,1.046,0.047,1.109,0.048,1.019,0.038
2005,7,1.656,0.189,0.128,0.076,1.111,0.048,1.148,0.048,1.016,0.038
2005,8,-0.061,0.132,0.123,0.076,1.237,0.048,1.157,0.048,1.030,0.039
2005,9,1.918,0.207,0.056,0.079,1.260,0.046,1.159,0.049,1.037,0.039
2005,10,1.285,0.110,0.044,0.073,1.286,0.046,1.112,0.050,1.025,0.039
2005,11,-0.061,0.170,0.058,0.079,1.253,0.047,1.102,0.050,1.046,0.039
2005,12,0.551,0.182,0.175,0.087,1.249,0.050,1.042,0.050,1.083,0.039
2006,1,-3.227,0.284,0.387,0.086,1.235,0.053,1.040,0.049,1.094,0.039
2006,2,-0.389,0.180,0.414,0.087,1.225,0.053,1.013,0.049,1.129,0.039
2006,3,-2.112,0.198,0.476,0.081,1.206,0.054,1.017,0.049,1.151,0.039
2006,4,0.999,0.161,0.570,0.071,1.273,0.057,1.037,0.050,1.155,0.039
2006,5,0.756,0.249,0.799,0.069,1.268,0.057,1.036,0.049,1.158,0.040
2006,6,0.782,0.223,1.166,0.075,1.268,0.060,1.064,0.049,1.166,0.040
2006,7,4.207,0.178,2.019,0.061,1.301,0.060,1.049,0.049,1.179,0.041
2006,8,0.260,0.169,2.257,0.062,1.286,0.060,1.046,0.049,1.178,0.041
2006,9,2.662,0.145,2.828,0.063,1.275,0.059,1.069,0.050,1.199,0.041
2006,10,2.407,0.079,2.881,0.073,1.311,0.060,1.048,0.049,1.192,0.041
2006,11,2.686,0.177,3.018,0.072,1.331,0.063,1.055,0.050,1.181,0.042
2006,12,4.958,0.198,3.124,0.074,1.331,0.066,1.107,0.050,1.206,0.041
2007,1,7.011,0.217,2.835,0.069,1.360,0.066,1.105,0.050,1.208,0.042
2007,2,2.464,0.269,2.936,0.066,1.354,0.067,1.025,0.051,1.200,0.042
2007,3,4.740,0.151,2.680,0.059,1.380,0.066,1.026,0.052,1.211,0.043
2007,4,1.643,0.266,2.444,0.067,1.331,0.065,1.031,0.052,1.219,0.044
2007,5,2.402,0.217,2.104,0.068,1.366,0.065,1.016,0.052,1.221,0.044
2007,6,2.045,0.256,1.803,0.067,1.324,0.066,1.011,0.052,1.225,0.045
2007,7,0.742,0.144,1.626,0.069,1.195,0.067,1.008,0.053,1.226,0.045
2007,8,1.471,0.155,1.891,0.062,1.212,0.067,0.994,0.053,1.225,0.046
2007,9,-0.411,0.126,1.678,0.052,1.259,0.068,1.003,0.053,1.226,0.046
2007,10,-0.420,0.127,1.634,0.054,1.257,0.068,1.013,0.054,1.239,0.046
2007,11,-1.398,0.202,1.498,0.058,1.249,0.070,1.023,0.054,1.246,0.046
2007,12,1.347,0.183,1.423,0.065,1.269,0.070,1.046,0.054,1.254,0.046
2008,1,4.891,0.272,1.439,0.068,1.296,0.069,1.043,0.054,1.254,0.046
2008,2,5.640,0.188,1.411,0.074,1.328,0.067,1.075,0.054,1.226,0.045
2008,3,2.185,0.202,1.395,0.086,1.280,0.067,1.041,0.054,1.218,0.046
2008,4,1.118,0.188,1.530,0.084,1.220,0.066,1.047,0.053,1.230,0.046
2008,5,0.767,0.320,1.792,0.088,1.257,0.067,1.042,0.054,1.241,0.047
2008,6,1.142,0.367,1.860,0.090,1.175,0.067,1.040,0.055,1.245,0.048
2008,7,0.937,0.144,1.533,0.090,1.278,0.065,1.037,0.055,1.256,0.048
2008,8,1.139,0.209,1.207,0.087,1.269,0.065,1.035,0.055,1.272,0.048
2008,9,-0.606,0.137,1.123,0.095,1.329,0.065,1.021,0.056,1.282,0.048
2008,10,1.205,0.123,1.306,0.096,1.360,0.066,1.059,0.058,1.292,0.048
2008,11,1.734,0.180,1.290,0.106,1.367,0.063,1.058,0.057,1.319,0.048
2008,12,2.172,0.144,1.126,0.109,1.382,0.063,1.067,0.058,1.333,0.048
2009,1,0.966,0.226,1.172,0.107,1.317,0.063,1.092,0.058,1.326,0.048
2009,2,1.730,0.235,1.181,0.105,1.335,0.064,1.113,0.059,1.342,0.048
2009,3,1.168,0.253,1.372,0.106,1.319,0.064,1.138,0.059,1.347,0.049
2009,4,3.318,0.230,1.158,0.097,1.284,0.063,1.150,0.059,1.347,0.049
2009,5,0.576,0.358,1.220,0.093,1.240,0.061,1.162,0.059,1.345,0.050
